"File","Line","Content","MsgText","IsDebug","PrevCtx","NextCtx"
"Client\CTCLClient\GreekManualEntry.cpp","1212","MessageBox(""Single order size must be less than than the entered value"", ""Greek Manual Order Entry"",MB_OK);","Single order size must be less than than the entered value","False","{","return;"
"Client\CTCLClient\GreekManualEntry.cpp","1353","MessageBox(""Record Added successfully"", ""Greek Manual Order Entry"");","Record Added successfully","False","",""
"Client\CTCLClient\GreekManualEntry.cpp","1372","MessageBox(""Exception in GreekManualEntry OnOK()"",""GreekManualEntry"");","Exception in GreekManualEntry OnOK()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","1441","AfxMessageBox(""Exception in OnSelchangeCombExpDate - CGreekManualEntry"");","Exception in OnSelchangeCombExpDate - CGreekManualEntry","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","1570","AfxMessageBox(""Exception In CGreekManualEntry:OnSelchangeCmbMarketsegment"");","Exception In CGreekManualEntry:OnSelchangeCmbMarketsegment","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","1597","AfxMessageBox(""Exception In CGreekManualEntry:OnSelchangeCmbClientcode"");","Exception In CGreekManualEntry:OnSelchangeCmbClientcode","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","1752","AfxMessageBox(e.Description());","[Dynamic/Complex]","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","1762","AfxMessageBox(""Exception :CGreekManualPortfolio::AddClientcodeToCombo"");","Exception :CGreekManualPortfolio::AddClientcodeToCombo","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","1864","AfxMessageBox(""Exception In CGreekManualEntry:SelectRecordOnDatachange"");","Exception In CGreekManualEntry:SelectRecordOnDatachange","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","1889","AfxMessageBox(""Exception In CGreekManualEntry:OnSelChangeEntryType"");","Exception In CGreekManualEntry:OnSelChangeEntryType","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","1974","MessageBox(""Units Entered should be greater than ZERO"", ""Greek Manual Order Entry"");","Units Entered should be greater than ZERO","False","bQuantityFlag =FALSE;",""
"Client\CTCLClient\GreekManualEntry.cpp","2288","AfxMessageBox(""Exception In Exception In CGreekManualEntry::SetLimit"");","Exception In Exception In CGreekManualEntry::SetLimit","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","2316","MessageBox(""The File GreekSoftOpenPosition.csv not present in C Drive"", ""Greek Manual Order Entry"",MB_OK);","The File GreekSoftOpenPosition.csv not present in C Drive","False","{","return;"
"Client\CTCLClient\GreekManualEntry.cpp","2530","MessageBox("" File Uploaded SuccesFully "", ""Greek Manual Order Entry"",MB_OK);"," File Uploaded SuccesFully ","False","","}"
"Client\CTCLClient\GreekManualEntry.cpp","2535","AfxMessageBox(""Invalid Data - CGreekManualEntry"");","Invalid Data - CGreekManualEntry","False","AppGlobal::pWriteInLogFile(ERROR_GREEK_FILE, ""Exception in GreekUploadFile - CGreekManualEntry"");","#ifdef _DEBUG"
"Client\CTCLClient\GreekManualEntry.cpp","2537","AfxMessageBox(""Exception in GreekUploadFile - CGreekManualEntry"");","Exception in GreekUploadFile - CGreekManualEntry","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","2661","AfxMessageBox(e.Description());","[Dynamic/Complex]","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","2671","AfxMessageBox(""Exception :CGreekManualEntry::AddStrategyNameToCombo"");","Exception :CGreekManualEntry::AddStrategyNameToCombo","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","2698","AfxMessageBox(""Exception :CGreekManualEntry::SetFocusOnDateTimePicker"");","Exception :CGreekManualEntry::SetFocusOnDateTimePicker","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","2724","AfxMessageBox(""Exception :CGreekManualEntry::OnCancel"");","Exception :CGreekManualEntry::OnCancel","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","2992","MessageBox(cCFQuery, ""Greek Manual Order Entry"");","[Dynamic variable: cCFQuery]","False","sprintf_s(cCFQuery, ""Check Order Entry Date For This Contract Combination...\nThis Contract Combination Is Carry Forwarded On Date %s."", cDate);","m_CurrDate.SetFocus();"
"Client\CTCLClient\GreekManualEntry.cpp","3111","AfxMessageBox(""Exception :CGreekManualEntry::AddEQSymbolNew"");","Exception :CGreekManualEntry::AddEQSymbolNew","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","3327","AfxMessageBox(""Exception :CGreekManualEntry::AddEQSymbolNew"");","Exception :CGreekManualEntry::AddEQSymbolNew","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","3832","AfxMessageBox(""Exception in AddFOSymbolNew - CGreekManualEntry"");","Exception in AddFOSymbolNew - CGreekManualEntry","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","4711","AfxMessageBox(""Exception in AddExpiryDtNew - CGreekManualEntry"");","Exception in AddExpiryDtNew - CGreekManualEntry","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","5176","AfxMessageBox(""Exception in AddOptionTypeNew - CGreekManualEntry"");","Exception in AddOptionTypeNew - CGreekManualEntry","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","5745","AfxMessageBox(""Exception in AddStrikePriceNew - CGreekManualEntry"");","Exception in AddStrikePriceNew - CGreekManualEntry","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","6239","AfxMessageBox(""Exception in AddInstNameNew - CGreekManualEntry"");","Exception in AddInstNameNew - CGreekManualEntry","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","6293","AfxMessageBox(""Exception in GreekAddExpiryDt - CGreekManualEntry"");","Exception in GreekAddExpiryDt - CGreekManualEntry","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","6332","AfxMessageBox(""Exception in GreekAddBseExpiryDt - CGreekManualEntry"");","Exception in GreekAddBseExpiryDt - CGreekManualEntry","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","6721","AfxMessageBox(""CGreekManualEntry::AddGreekClientId"");","CGreekManualEntry::AddGreekClientId","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","6930","AfxMessageBox(""CGreekManualEntry::AddSeriesForEQ"");","CGreekManualEntry::AddSeriesForEQ","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GreekManualEntry.cpp","7055","if(MessageBox(cMessage,""Disclose Quantity Rectification.."",MB_YESNO|MB_ICONQUESTION)==IDNO)","[Dynamic variable: cMessage]","False","sprintf_s(cMessage,""Total Quantity is not Proper..\nDo you Want to Make it %ld ?"",lTotQty);","{"
"Client\CTCLClient\GreekManualEntry.cpp","7072","MessageBox(""Trade Price Can Not Be Zero"", ""Greek Manual Order Entry"");","Trade Price Can Not Be Zero","False","{","//m_pAvgRate.SetFocus();"
"Client\CTCLClient\GlobalData.cpp","361","AfxMessageBox(""Exception in ReadFromFile - CTableCreation"");","Exception in ReadFromFile - CTableCreation","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GlobalData.cpp","1542","AfxMessageBox(cMsg);","[Dynamic variable: cMsg]","False","sprintf(cMsg, "" Message List Saved Successfully at %s"", theApp.cMessageInfoPath);","return 0;"
"Client\CTCLClient\GlobalData.cpp","1612","AfxMessageBox(cMsg);","[Dynamic variable: cMsg]","False","sprintf(cMsg, "" Message List Saved Successfully at %s"", theApp.cMessageInfoPath);","return 0;"
"Client\CTCLClient\GlobalData.cpp","1827","AfxMessageBox(cMsg);","[Dynamic variable: cMsg]","False","sprintf(cMsg, "" Message List Saved Successfully at %s"", cMsgInfo);","DeleteFile(cToFile);"
"Client\CTCLClient\GlobalData.cpp","1892","AfxMessageBox(""Exception in CGlobalData::FillUserMaintainsData"");","Exception in CGlobalData::FillUserMaintainsData","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GlobalData.cpp","3323","AfxMessageBox(""Exception In CGlobalData::GetDynamicWatchFormulaString()"");","Exception In CGlobalData::GetDynamicWatchFormulaString()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GlobalData.cpp","3856","AfxMessageBox(""Exception In CGlobalData::CalculateExecutedDiff()"");","Exception In CGlobalData::CalculateExecutedDiff()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GlobalData.cpp","3938","AfxMessageBox(""Exception In CGlobalData::GetIVExecuteDifference()"");","Exception In CGlobalData::GetIVExecuteDifference()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GlobalData.cpp","4128","AfxMessageBox(""Exception In CGlobalData::GetSpreadIVExecuteDifference()"");","Exception In CGlobalData::GetSpreadIVExecuteDifference()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GlobalData.cpp","4290","AfxMessageBox(""Exception In CGlobalData::GetOptionSpreadExecuteDifference()"");","Exception In CGlobalData::GetOptionSpreadExecuteDifference()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GlobalData.cpp","4412","AfxMessageBox(""Exception In CGlobalData::GetBoxExecuteDifference()"");","Exception In CGlobalData::GetBoxExecuteDifference()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GlobalData.cpp","4432","AfxMessageBox(""Exception In CGlobalData::CheckGATSDifference()"");","Exception In CGlobalData::CheckGATSDifference()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GlobalData.cpp","5052","AfxMessageBox(""Exception In CCTCLClientApp::FillExchangeInformation()"");","Exception In CCTCLClientApp::FillExchangeInformation()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GlobalData.cpp","5305","AfxMessageBox(""Exception In CCTCLClientApp::FillExchangeInformation()"");","Exception In CCTCLClientApp::FillExchangeInformation()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GlobalData.cpp","5352","AfxMessageBox(""Exception In CCTCLClientApp::GetExchangeNameForCode()"");","Exception In CCTCLClientApp::GetExchangeNameForCode()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GlobalData.cpp","5557","AfxMessageBox(""Exception In CCTCLClientApp::InsertArbitrageExchanges()"");","Exception In CCTCLClientApp::InsertArbitrageExchanges()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GlobalData.cpp","5857","AfxMessageBox(""Exception In CGlobalData::GetMBPDetailsFromTable()"");","Exception In CGlobalData::GetMBPDetailsFromTable()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GlobalData.cpp","8956","AfxMessageBox(""Exception In CGATSArbitrageSettings::CheckArbitrageSurveillance()"");","Exception In CGATSArbitrageSettings::CheckArbitrageSurveillance()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GlobalData.cpp","9949","AfxMessageBox(""Exception In CGlobalData::CheckArbitrageSurveillance()"");","Exception In CGlobalData::CheckArbitrageSurveillance()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GlobalData.cpp","11566","MessageBox(NULL, ""Exception in CGlobalData::UploadTradeFile()"", ""Upload Trade"", MB_OK | MB_ICONSTOP);","Exception in CGlobalData::UploadTradeFile()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GlobalData.cpp","11623","AfxMessageBox(""Database Backup Completed SuccesFully"");","Database Backup Completed SuccesFully","False","if (bReturn)","else"
"Client\CTCLClient\GlobalData.cpp","11625","AfxMessageBox(""Database Backup UnSuccesFull"");","Database Backup UnSuccesFull","False","else","}"
"Client\CTCLClient\GlobalData.cpp","11664","AfxMessageBox(""Database Backup Completed SuccesFully"");","Database Backup Completed SuccesFully","False","if (bReturn)","else"
"Client\CTCLClient\GlobalData.cpp","11666","AfxMessageBox(""Database Backup UnSuccesFull"");","Database Backup UnSuccesFull","False","else","}"
"Client\CTCLClient\GlobalData.cpp","11681","MessageBox(NULL, ""Exception in CGlobalData :GetGreekDatabaseBackUp"", "" Greek Database Backup"", MB_OK);","Exception in CGlobalData :GetGreekDatabaseBackUp","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GlobalData.cpp","11811","AfxMessageBox(""Exception In CGlobalData::getTheoriticalPrice()"");","Exception In CGlobalData::getTheoriticalPrice()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\GlobalData.cpp","11902","MessageBox(NULL, ""FO File Format is wrong- lFillNumber"", ""UploadFOFile"", MB_OK);","FO File Format is wrong- lFillNumber","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","11914","MessageBox(NULL, ""FO File Format is wrong"", ""UploadFOFile"", MB_OK);","FO File Format is wrong","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","11928","MessageBox(NULL, ""FO File Format is wrong - cInstrumentName"", ""UploadFOFile"", MB_OK);","FO File Format is wrong - cInstrumentName","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","11951","MessageBox(NULL, ""FO File Format is wrong - cSymbol"", ""UploadFOFile"", MB_OK);","FO File Format is wrong - cSymbol","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","11975","MessageBox(NULL, ""FO File Format is wrong -cExpiryDt"", ""UploadFOFile"", MB_OK);","FO File Format is wrong -cExpiryDt","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","11990","MessageBox(NULL, ""FO File Format is wrong - dStrikePrice"", ""UploadFOFile"", MB_OK);","FO File Format is wrong - dStrikePrice","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12004","MessageBox(NULL, ""FO File Format is wrong - cOptionType"", ""UploadFOFile"", MB_OK);","FO File Format is wrong - cOptionType","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12016","MessageBox(NULL, ""FO File Format is wrong"", ""UploadFOFile"", MB_OK);","FO File Format is wrong","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12028","MessageBox(NULL, ""FO File Format is wrong"", ""UploadFOFile"", MB_OK);","FO File Format is wrong","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12040","MessageBox(NULL, ""FO File Format is wrong"", ""UploadFOFile"", MB_OK);","FO File Format is wrong","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12052","MessageBox(NULL, ""FO File Format is wrong"", ""UploadFOFile"", MB_OK);","FO File Format is wrong","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12064","MessageBox(NULL, ""FO File Format is wrong"", ""UploadFOFile"", MB_OK);","FO File Format is wrong","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12076","MessageBox(NULL, ""FO File Format is wrong"", ""UploadFOFile"", MB_OK);","FO File Format is wrong","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12092","MessageBox(NULL, ""FO File Format is wrong - iBuySell"", ""UploadFOFile"", MB_OK);","FO File Format is wrong - iBuySell","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12122","MessageBox(NULL, ""FO File Format is wrong - lFillQuantity"", ""UploadFOFile"", MB_OK);","FO File Format is wrong - lFillQuantity","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12137","MessageBox(NULL, ""FO File Format is wrong - dFillPrice"", ""UploadFOFile"", MB_OK);","FO File Format is wrong - dFillPrice","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12152","MessageBox(NULL, ""FO File Format is wrong - iProClient"", ""UploadFOFile"", MB_OK);","FO File Format is wrong - iProClient","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12169","MessageBox(NULL, ""FO File Format is wrong - cGreekClientId"", ""UploadFOFile"", MB_OK);","FO File Format is wrong - cGreekClientId","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12181","MessageBox(NULL, ""FO File Format is wrong"", ""UploadFOFile"", MB_OK);","FO File Format is wrong","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12197","MessageBox(NULL, ""FO File Format is wrong"", ""UploadFOFile"", MB_OK);","FO File Format is wrong","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12211","MessageBox(NULL, ""FO File Format is wrong - cGreekClientId2"", ""UploadFOFile"", MB_OK);","FO File Format is wrong - cGreekClientId2","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12225","MessageBox(NULL, ""FO File Format is wrong"", ""UploadFOFile"", MB_OK);","FO File Format is wrong","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12236","MessageBox(NULL, ""FO File Format is wrong"", ""UploadFOFile"", MB_OK);","FO File Format is wrong","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12261","MessageBox(NULL, ""FO File Format is wrong"", ""UploadFOFile"", MB_OK);","FO File Format is wrong","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12274","MessageBox(NULL, ""FO File Format is wrong"", ""UploadFOFile"", MB_OK);","FO File Format is wrong","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12289","MessageBox(NULL, ""FO File Format is wrong"", ""UploadFOFile"", MB_OK);","FO File Format is wrong","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12304","MessageBox(NULL, ""FO File Format is wrong"", ""UploadFOFile"", MB_OK);","FO File Format is wrong","False","{","break;"
"Client\CTCLClient\GlobalData.cpp","12423","AfxMessageBox(cQry);","[Dynamic variable: cQry]","False","\							AppGlobal::pWriteInLogFile(ERROR_GREEK_FILE, cQry);","continue;"
"Client\CTCLClient\GlobalData.cpp","12462","AfxMessageBox(cQry);","[Dynamic variable: cQry]","False","\								AppGlobal::pWriteInLogFile(ERROR_GREEK_FILE, cQry);","continue;"
"Client\CTCLClient\GlobalData.cpp","12518","AfxMessageBox(cQry);","[Dynamic variable: cQry]","False","\									AppGlobal::pWriteInLogFile(ERROR_GREEK_FILE, cQry);","continue;"
